@relation users

@attribute stationId {8588858,8589149,8587841,8589148,8504108,8577725,8578778,8504862,8504100,8576393,8589336,8504350,8589135,8589176,8589170,8592374,null,8577234,8504631,8504117,8593349,8588990,8576408,8588352,8593275,8592385,8589161,8577742,8577149,8504883,8577784,8577741,8587619,8587613,8588988,8582002,8588860,8589157,8588342,8589475,8589159,8587255,8508050,8589670,8589153,8589155,8589154,8589671,8592473,8576646,8577812,8577810,8504975,8588819}
@attribute hourOfDay {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute minuteOfHour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute dayOfWeek {0,1,2,3,4,5,6,7}
@attribute weekday {true,false}
@attribute previousStationId {8588858,8589149,8587841,8589148,8504108,8577725,8578778,8504862,8504100,8576393,8589336,8504350,8589135,8589176,8589170,8592374,null,8577234,8504631,8504117,8593349,8588990,8576408,8588352,8593275,8592385,8589161,8577742,8577149,8504883,8577784,8577741,8587619,8587613,8588988,8582002,8588860,8589157,8588342,8589475,8589159,8587255,8508050,8589670,8589153,8589155,8589154,8589671,8592473,8576646,8577812,8577810,8504975,8588819}

@data
8504862,19,56,2,true,8589149
8589148,13,38,4,true,null
8592374,18,2,6,true,null
8577784,13,1,7,false,null
8577741,14,11,7,false,8577784
8589155,16,57,1,false,null
8504975,20,0,2,true,null
8589149,14,13,5,true,null
8577741,6,9,6,true,null
8589157,18,40,6,true,8577741
8592374,17,4,3,true,null
8589149,15,27,5,true,null
8589148,15,27,5,true,8589149
8588860,16,9,5,true,8589148
8588858,16,11,5,true,8588860
8577741,16,13,5,true,8588858
8589148,8,39,7,false,null
8588990,16,39,7,false,8589148
8588860,17,16,7,false,8588990
8589149,18,50,7,false,8588860
8504862,19,53,2,true,null
8577741,5,45,5,true,null
8504350,14,32,5,true,8577741
8588858,13,17,7,false,null
8589149,14,47,4,true,null
8504100,9,32,5,true,null
8592374,17,26,1,false,null
8577784,19,43,4,true,null
8577741,6,3,6,true,null
8592374,19,38,1,false,null
8589149,5,46,4,true,null
8592374,18,34,6,true,null
8589149,14,12,7,false,null
8582002,8,44,5,true,null
8587841,11,31,6,true,null
8589149,17,20,7,false,null
8592374,17,1,4,true,null
8576646,16,55,6,true,null
8589149,5,20,5,true,null
8576408,6,44,4,true,null
8592374,19,1,4,true,8576408
8589154,18,36,6,true,null
8592374,19,2,7,false,null
8589149,6,17,4,true,null
8592374,10,57,4,true,8589149
8504975,18,12,4,true,8592374
8592374,18,35,1,false,null
8576393,15,13,2,true,null
8589153,16,28,2,true,8576393
8504100,16,45,3,true,null
8592374,17,28,1,false,null
8589149,6,0,2,true,null
8592374,10,33,2,true,8589149
8504975,19,49,2,true,8592374
8589149,6,17,3,true,null
8504100,9,47,4,true,null
8508050,19,43,5,true,null
8592374,11,42,7,false,null
8588342,12,21,7,false,8592374
8589149,6,48,1,false,null
8589475,13,56,1,false,8589149
8577149,18,40,1,false,8589475
8589149,5,52,2,true,null
8504631,17,22,2,true,8589149
8589149,9,53,4,true,null
8592374,20,57,7,false,null
8589149,11,17,1,false,null
8592374,9,6,2,true,null
8589154,10,44,4,true,null
8589149,18,37,4,true,8589154
8589161,14,40,3,true,null
8592374,17,32,5,true,null
8592385,16,26,7,false,null
8589149,20,0,2,true,null
8577741,11,15,7,false,null
8592374,20,33,1,false,null
8589148,18,37,2,true,null
8589149,18,37,2,true,8589148
8577741,9,18,4,true,null
8592374,22,14,4,true,8577741
8589148,22,25,4,true,8592374
8577741,5,47,6,true,null
8592374,17,5,6,true,8577741
8589148,15,52,7,false,null
8592374,22,41,4,true,null
8577741,7,2,2,true,null
8588352,8,2,2,true,8577741
8589148,6,7,3,true,null
8504100,7,7,4,true,null
8589148,14,48,5,true,null
8589149,20,28,1,false,null
8589148,10,15,5,true,null
8589153,18,41,6,true,null
8577741,8,4,4,true,null
8588988,11,5,4,true,8577741
8589148,12,6,1,false,null
8589671,14,7,1,false,8589148
8589153,19,27,1,false,8589671
8577810,14,8,7,false,null
8577812,15,7,7,false,8577810
8592374,15,21,7,false,8577812
8589149,16,18,1,false,null
8589148,16,20,1,false,8589149
8589336,21,23,7,false,null
8589155,14,15,1,false,null
8589154,11,0,1,false,8589155
