@relation users

@attribute stationId {8576193,8590578,8503010,8589427,8591105,8587683,8591427,299750,299311,8591352,8591398,8591277,8503651,8590542,8576196,8595470,8503653,8591194,8576195,8589419,8503020,8591357,8591159,8591239,8591317,8594198,8591241,299247,8591287,null,299964,8591322,8591367,8591246,299527,299208,8591080,8590594,8591082,8503147,8590557,8587347,8590510,8591368,8591404,299385,299057,8591296,8591298,8591056,8591177,8591133,299457,8591057,8591299,299613,8591058,299899,299979,299936,8578673,8591093,8591292,8590569,8590568,8503681,8590566,8591219,299550,8591184,8575998,8588060,8591262,8591065,8591186,8591263,8503009,8503449,299501,8591420,8591101,299228,8503003,299507,8503000,8500010,8590570,8591181,8591060,8591183,8595263,8591062}
@attribute hourOfDay {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute minuteOfHour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute dayOfWeek {0,1,2,3,4,5,6,7}
@attribute weekday {true,false}
@attribute previousStationId {8576193,8590578,8503010,8589427,8591105,8587683,8591427,299750,299311,8591352,8591398,8591277,8503651,8590542,8576196,8595470,8503653,8591194,8576195,8589419,8503020,8591357,8591159,8591239,8591317,8594198,8591241,299247,8591287,null,299964,8591322,8591367,8591246,299527,299208,8591080,8590594,8591082,8503147,8590557,8587347,8590510,8591368,8591404,299385,299057,8591296,8591298,8591056,8591177,8591133,299457,8591057,8591299,299613,8591058,299899,299979,299936,8578673,8591093,8591292,8590569,8590568,8503681,8590566,8591219,299550,8591184,8575998,8588060,8591262,8591065,8591186,8591263,8503009,8503449,299501,8591420,8591101,299228,8503003,299507,8503000,8500010,8590570,8591181,8591060,8591183,8595263,8591062}

@data
299527,22,0,7,false,8503681
8591105,22,33,7,false,299527
299247,22,39,7,false,8591105
299979,22,41,7,false,299247
8503681,17,49,1,false,null
299228,4,30,3,true,null
8503681,5,30,3,true,299228
8591065,6,52,6,true,null
8591287,11,30,6,true,8591065
8591105,11,32,6,true,8591287
8503681,21,59,6,true,8591105
8503000,22,30,6,true,8503681
299979,22,40,6,true,8503000
299228,8,57,7,false,null
8591105,9,2,7,false,299228
299228,6,56,1,false,null
299311,19,20,1,false,299228
8591322,21,9,1,false,299311
299228,7,4,2,true,null
299979,6,59,6,true,null
8503681,22,12,6,true,299979
299228,6,57,2,true,null
8503651,7,2,2,true,299228
8587347,22,20,2,true,8503651
299613,22,20,2,true,8587347
299527,22,21,2,true,299613
8503681,22,28,2,true,299527
8503000,22,38,2,true,8503681
299550,22,41,2,true,8503000
8591219,1,17,3,true,299550
8591184,1,48,6,true,null
8591105,11,42,6,true,null
8503681,22,32,6,true,8591105
8591065,6,59,7,false,null
8576196,7,7,7,false,8591065
8591105,7,12,7,false,8576196
8503681,17,39,7,false,8591105
8591105,7,43,1,false,null
8503681,17,42,1,false,8591105
8576195,17,47,4,true,null
8576193,18,5,4,true,8576195
8503003,18,34,4,true,8576193
8576193,18,25,6,true,null
8503681,17,55,2,true,null
8591105,6,47,3,true,null
8591058,6,56,3,true,8591105
8591105,6,59,4,true,null
8503681,17,57,6,true,null
8591080,18,7,6,true,8503681
8591065,20,49,6,true,8591080
8590568,6,45,7,false,null
8590594,6,48,7,false,8590568
8591219,7,9,7,false,8590594
8503681,17,23,7,false,8591219
299228,17,38,7,false,8503681
8503681,19,16,1,false,null
299979,19,57,1,false,8503681
8591065,7,54,4,true,null
8503147,5,38,6,true,null
299208,6,24,6,true,8503147
299507,6,32,6,true,299208
299228,6,38,6,true,299507
8591105,6,41,6,true,299228
8591427,22,3,6,true,8591105
8503147,6,30,7,false,null
299228,7,6,3,true,null
8590594,5,25,6,true,null
299228,5,32,6,true,8590594
8503681,21,52,6,true,299228
8591082,22,26,6,true,8503681
8591080,23,58,6,true,8591082
8503681,23,59,6,true,8591080
299247,2,25,7,false,8503681
8503681,21,13,7,false,null
8503653,21,40,7,false,8503681
299613,21,40,7,false,8503653
8503681,21,43,4,true,null
8595263,21,42,6,true,null
299936,21,42,6,true,8595263
299979,7,11,7,false,null
8503681,21,48,7,false,299979
8503147,19,31,1,false,null
8591105,7,45,3,true,null
299457,7,10,4,true,null
