@relation users

@attribute stationId {8588859,8589106,8590213,8589147,8589143,8592365,8592366,8592367,8589180,8590586,8501232,8504100,8504101,8592929,8589139,8590589,8589175,8570001,8591042,8581809,8592374,8591122,null,8592775,8591282,8590271,8502896,8587103,8591368,8594239,8588994,8588351,8589160,8570551,8577743,8577784,8579963,8506105,8577785,8503154,8504881,8501011,8506195,8590526,8588860,8589157,8587255,8587057,8589153,8589270,8577810,8576127,8591343,8501021,8503003,8577771,8503127,8503006}
@attribute hourOfDay {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute minuteOfHour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute dayOfWeek {0,1,2,3,4,5,6,7}
@attribute weekday {true,false}
@attribute previousStationId {8588859,8589106,8590213,8589147,8589143,8592365,8592366,8592367,8589180,8590586,8501232,8504100,8504101,8592929,8589139,8590589,8589175,8570001,8591042,8581809,8592374,8591122,null,8592775,8591282,8590271,8502896,8587103,8591368,8594239,8588994,8588351,8589160,8570551,8577743,8577784,8579963,8506105,8577785,8503154,8504881,8501011,8506195,8590526,8588860,8589157,8587255,8587057,8589153,8589270,8577810,8576127,8591343,8501021,8503003,8577771,8503127,8503006}

@data
8589153,17,35,7,false,8592929
8588860,18,26,2,true,null
8590213,8,5,3,true,null
8592374,18,41,3,true,8590213
8504100,18,35,4,true,null
8589160,5,30,5,true,null
8591368,16,28,5,true,8589160
8589160,18,11,5,true,8591368
8577810,20,39,6,true,null
8589157,9,32,7,false,null
8589143,9,42,7,false,8589157
8592366,12,41,7,false,8589143
8589160,4,53,2,true,null
8592374,7,14,2,true,8589160
8577771,14,2,1,false,null
8592374,18,57,3,true,null
8589180,17,31,5,true,null
8592374,18,26,5,true,8589180
8592365,17,30,2,true,null
8577810,17,31,2,true,8592365
8588860,14,28,3,true,null
8589157,6,2,4,true,null
8589160,8,25,4,true,8589157
8589157,8,35,4,true,8589160
8589160,16,8,4,true,8589157
8589157,11,51,5,true,null
8570551,12,50,2,true,null
8589175,18,57,3,true,null
8589139,18,57,3,true,8589175
8588860,10,8,4,true,null
8504100,17,10,5,true,null
8592374,16,19,6,true,null
8504881,15,27,7,false,null
8588860,17,8,3,true,null
8592374,17,4,4,true,null
8589160,12,19,6,true,null
8589143,12,25,6,true,8589160
8592374,13,27,6,true,8589143
8589157,8,40,7,false,null
8592374,8,48,7,false,8589157
8589139,9,44,7,false,8592374
8592374,11,56,7,false,8589139
8503003,15,30,2,true,null
8504101,17,58,3,true,null
8589139,17,58,3,true,8504101
8589160,20,9,4,true,null
8504100,18,58,6,true,null
8501011,10,41,7,false,null
8589160,4,36,2,true,null
8504100,14,28,2,true,8589160
8589160,4,28,6,true,null
8503127,12,40,6,true,8589160
8577784,13,14,7,false,null
8589143,14,10,6,true,null
8592374,18,10,5,true,null
8504100,14,27,7,false,null
8589160,6,4,2,true,null
8589157,6,8,2,true,8589160
8592374,6,24,2,true,8589157
8589147,6,47,2,true,8592374
8589270,6,51,2,true,8589147
8587103,7,8,2,true,8589270
8592374,7,23,2,true,8587103
8589157,7,54,2,true,8592374
8589143,7,57,2,true,8589157
8592374,8,0,2,true,8589143
8577785,13,22,4,true,null
8589143,5,31,5,true,null
8592374,5,39,5,true,8589143
8587103,6,23,5,true,8592374
8591343,14,41,5,true,8587103
8591122,12,54,6,true,null
8503006,13,58,6,true,8591122
8592374,12,31,7,false,null
8589160,4,33,3,true,null
8592374,17,8,3,true,8589160
8589157,6,48,6,true,null
8589143,6,49,6,true,8589157
8589157,6,57,6,true,8589143
8592374,7,5,6,true,8589157
8589157,9,10,7,false,null
8577743,10,21,7,false,8589157
8589160,12,9,7,false,8577743
8588860,18,30,5,true,null
8501011,8,39,7,false,null
8589160,5,36,3,true,null
8592374,12,26,1,false,null
8588860,18,4,2,true,null
8589157,7,4,5,true,null
8587057,11,14,5,true,8589157
8592775,12,33,5,true,8587057
8506105,7,2,3,true,null
8506195,7,18,3,true,8506105
8581809,10,51,3,true,8506195
8589157,6,8,7,false,null
8576127,7,39,2,true,null
8589153,15,10,7,false,null
8592374,13,45,2,true,null
8589160,20,57,5,true,null
8570001,7,49,3,true,null
8589157,13,52,7,false,null
8589160,4,53,4,true,null
8588859,15,37,6,true,null
8589153,19,43,4,true,null
