@relation users

@attribute stationId {8530151,8587103,8589148,8033449,8588352,8588351,8530805,8593275,8589161,8577742,8570773,8594248,8577784,8577741,8504100,8504089,8505735,8592382,8588342,8589175,8589155,8589177,8571156,8576646,8592374,8501647,8571154,8577812,8501965,8504912,8577813,8595223,8593289,null,8577811,8577778,8592379,8504631,8501782,8577771,8504975,8577790}
@attribute hourOfDay {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute minuteOfHour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute dayOfWeek {0,1,2,3,4,5,6,7}
@attribute weekday {true,false}
@attribute previousStationId {8530151,8587103,8589148,8033449,8588352,8588351,8530805,8593275,8589161,8577742,8570773,8594248,8577784,8577741,8504100,8504089,8505735,8592382,8588342,8589175,8589155,8589177,8571156,8576646,8592374,8501647,8571154,8577812,8501965,8504912,8577813,8595223,8593289,null,8577811,8577778,8592379,8504631,8501782,8577771,8504975,8577790}

@data
8577742,22,41,7,false,8577741
8577741,10,40,2,true,null
8577742,8,35,3,true,null
8577741,11,53,3,true,8577742
8589175,17,4,3,true,8577741
8589177,17,29,3,true,8589175
8577741,18,11,3,true,8589177
8577742,22,15,4,true,null
8577741,11,36,5,true,null
8577742,18,43,5,true,8577741
8577741,11,29,6,true,null
8577742,21,14,6,true,8577741
8592374,11,16,7,false,null
8577790,11,53,7,false,8592374
8577784,13,58,7,false,8577790
8577742,16,1,7,false,8577784
8589161,16,49,1,false,null
8577811,18,53,1,false,8589161
8592374,19,12,1,false,8577811
8577742,21,23,1,false,8592374
8577741,8,56,2,true,null
8588352,17,0,2,true,8577741
8577742,8,43,3,true,null
8577741,14,27,3,true,8577742
8577742,17,45,3,true,8577741
8577741,10,9,4,true,null
8577742,21,5,4,true,8577741
8577741,10,0,5,true,null
8577742,19,9,5,true,8577741
8577741,10,19,6,true,null
8592374,11,24,6,true,8577741
8505735,18,24,6,true,8592374
8501647,12,41,7,false,null
8530805,12,55,7,false,8501647
8571154,16,52,7,false,8530805
8505735,18,16,7,false,8571154
8501782,19,55,7,false,8505735
8505735,21,20,7,false,8501782
8571156,21,20,7,false,8505735
8505735,21,57,7,false,8571156
8592374,17,28,1,false,null
8577742,8,24,2,true,null
8577741,17,16,2,true,8577742
8577742,7,42,3,true,null
8577741,9,33,3,true,8577742
8577742,22,21,3,true,8577741
8577741,10,31,5,true,null
8577742,16,49,5,true,8577741
8577741,16,35,6,true,null
8577742,20,45,7,false,null
8577741,13,38,2,true,null
8577742,20,38,2,true,8577741
8577741,9,10,3,true,null
8577742,21,49,3,true,8577741
8577741,17,24,4,true,null
8577742,8,29,5,true,null
8577741,17,15,5,true,8577742
8577742,8,21,6,true,null
8588352,16,53,6,true,8577742
8577742,9,15,7,false,null
8504912,10,44,7,false,8577742
8593275,11,4,7,false,8504912
8593289,14,33,7,false,8593275
8504089,15,34,7,false,8593289
8593289,15,34,7,false,8504089
8588342,20,26,7,false,8593289
8577741,20,26,7,false,8588342
8577742,15,2,1,false,null
8577741,16,16,2,true,null
8577742,7,49,3,true,null
8577741,13,38,3,true,8577742
8577742,8,8,4,true,null
8577741,16,31,6,true,null
8577742,17,7,6,true,8577741
8577741,17,25,6,true,8577742
8504631,17,37,6,true,8577741
8577742,12,53,7,false,null
8577741,15,26,7,false,8577742
8577742,21,15,1,false,null
8577741,16,45,2,true,null
8577742,6,32,3,true,null
8577741,13,51,4,true,null
8577778,21,20,4,true,8577741
8593275,21,20,4,true,8577778
8594248,22,30,4,true,8593275
8577741,11,37,5,true,null
8588351,16,42,5,true,8577741
